#1				
double	AHU(8761, 5)		
2314800	297.625	0.284166667	0.284166667	1
2318400	297.4681818	0.274545455	0.274545455	1
2322000	297.8333333	0.268333333	0.268333333	1
2325600	298.0833333	0.2725	0.2725	1
2329200	298.2772727	0.279090909	0.279090909	1
2332800	298.4333333	0.270833333	0.270833333	1
2336400	298.45	0.27	0.27	1
2340000	298.6083333	0.259166667	0.259166667	1
2343600	298.95	0.241666667	0.241666667	1
2347200	299.0333333	0.2475	0.2475	1
2350800	299.0318182	0.24	0.24	1
2354400	299.075	0.235	0.235	1
2358000	299.2333333	0.229166667	0.229166667	1
2361600	298.5	0.229166667	0.229166667	1
2365200	298.7166667	0.2175	0.2175	1
2368800	298.325	0.2075	0.2075	1
2372400	297.9083333	0.205	0.205	1
2376000	297.6166667	0.1925	0.1925	1
2379600	298.6	0.181666667	0.181666667	1
2383200	298.8	0.18	0.18	1
2386800	298.3166667	0.1875	0.1875	1
2390400	297.7083333	0.196666667	0.196666667	1
2394000	297.35	0.201666667	0.201666667	1
2397600	297.8083333	0.2	0.2	1
2401200	298.225	0.208333333	0.208333333	1
2404800	298.1833333	0.21	0.21	1
2408400	298.2916667	0.209166667	0.209166667	1
2412000	298.3	0.225833333	0.225833333	1
2415600	298.875	0.22	0.22	1
2419200	299.2	0.211666667	0.211666667	1
2422800	299.3083333	0.22	0.22	1
2426400	299.22	0.217	0.217	1
2430000	299.175	0.2125	0.2125	1
2433600	299.31	0.21	0.21	1
2437200	299.4136364	0.209090909	0.209090909	1
2440800	299.3833333	0.200833333	0.200833333	1
2444400	299.3083333	0.201666667	0.201666667	1
2448000	298.2666667	0.213333333	0.213333333	1
2451600	297.6916667	0.22	0.22	1
2455200	297.5416667	0.22	0.22	1
2458800	297.48	0.212	0.212	1
2462400	297.425	0.21	0.21	1
2466000	297.2863636	0.21	0.21	1
2469600	297.2772727	0.209090909	0.209090909	1
2473200	297.7166667	0.213333333	0.213333333	1
2476800	297.925	0.2	0.2	1
2480400	298.1083333	0.2	0.2	1
2484000	297.8166667	0.2	0.2	1
2487600	297.9666667	0.2	0.2	1
2491200	297.6136364	0.209090909	0.209090909	1
2494800	297.0333333	0.235833333	0.235833333	1
2498400	297.5833333	0.24	0.24	1
2502000	298.0666667	0.236666667	0.236666667	1
2505600	298.4583333	0.24	0.24	1
2509200	298.775	0.238333333	0.238333333	1
2512800	298.8833333	0.24	0.24	1
2516400	298.9	0.2375	0.2375	1
2520000	298.975	0.231666667	0.231666667	1
2523600	299.225	0.228333333	0.228333333	1
2527200	299.45	0.229166667	0.229166667	1
2530800	299.1916667	0.230833333	0.230833333	1
2534400	298.2833333	0.238333333	0.238333333	1
2538000	297.675	0.248333333	0.248333333	1
2541600	297.8166667	0.25	0.25	1
2545200	297.8166667	0.2575	0.2575	1
2548800	297.5136364	0.26	0.26	1
2552400	297.175	0.26	0.26	1
2556000	297.1666667	0.2675	0.2675	1
2559600	297.3916667	0.270833333	0.270833333	1
2563200	297.5583333	0.273333333	0.273333333	1
2566800	297.5583333	0.3075	0.3075	1
2570400	297.2833333	0.329166667	0.329166667	1
2574000	297.075	0.351666667	0.351666667	1
2577600	297.7333333	0.3625	0.3625	1
2581200	297.3409091	0.385454545	0.385454545	1
2584800	297.0045455	0.400909091	0.400909091	1
2588400	297.0583333	0.42	0.42	1
2592000	297.8	0.411666667	0.411666667	1
2595600	297.6416667	0.409166667	0.409166667	1
2599200	297.925	0.403333333	0.403333333	1
2602800	297.9954545	0.396363636	0.396363636	1
2606400	298.0954545	0.381818182	0.381818182	1
2610000	298.3333333	0.364166667	0.364166667	1
2613600	298.3333333	0.35	0.35	1
2617200	298.525	0.34	0.34	1
2620800	298.8666667	0.33	0.33	1
2624400	298.8772727	0.334545455	0.334545455	1
2628000	299.2318182	0.33	0.33	1
2631600	298.2166667	0.339166667	0.339166667	1
2635200	292.8333333	0.46	0.46	1
2638800	292.4333333	0.4875	0.4875	1
2642400	292.5590909	0.484545455	0.484545455	1
2646000	292.625	0.474166667	0.474166667	1
2649600	292.575	0.464166667	0.464166667	1
2653200	292.3833333	0.4625	0.4625	1
2656800	292.2583333	0.470833333	0.470833333	1
2660400	292.1666667	0.478333333	0.478333333	1
2664000	293.75	0.445833333	0.445833333	1
2667600	301.0227273	0.289090909	0.289090909	1
2671200	299.7	0.31	0.31	1
2674800	299.5583333	0.315	0.315	1
2678400	299.4136364	0.315454545	0.315454545	1
2682000	297.7166667	0.34	0.34	1
2685600	292.0416667	0.480833333	0.480833333	1
2689200	294.09	0.441	0.441	1
2692800	301.475	0.286666667	0.286666667	1
2696400	302.0083333	0.289166667	0.289166667	1
2700000	302.1416667	0.3	0.3	1
2703600	302.275	0.304166667	0.304166667	1
2707200	302.4681818	0.306363636	0.306363636	1
2710800	302.6333333	0.3025	0.3025	1
2714400	302.6653846	0.299230769	0.299230769	1
2718000	302.825	0.285833333	0.285833333	1
2721600	302.95	0.279166667	0.279166667	1
2725200	299.3166667	0.345833333	0.345833333	1
2728800	293.2833333	0.460833333	0.460833333	1
2732400	293.0833333	0.45	0.45	1
2736000	293.0666667	0.439166667	0.439166667	1
2739600	296.6333333	0.365	0.365	1
2743200	295.9416667	0.3425	0.3425	1
2746800	292.7666667	0.378333333	0.378333333	1
2750400	296.5318182	0.301818182	0.301818182	1
2754000	299.55	0.2475	0.2475	1
2757600	297.875	0.27	0.27	1
2761200	297.925	0.27	0.27	1
2764800	298.0916667	0.27	0.27	1
2768400	299.5772727	0.246363636	0.246363636	1
2772000	302.525	0.204166667	0.204166667	1
2775600	302.775	0.2	0.2	1
2779200	302.825	0.2	0.2	1
2782800	302.8833333	0.2	0.2	1
2786400	302.95	0.200909091	0.200909091	1
2790000	302.9681818	0.213636364	0.213636364	1
2793600	303.0590909	0.22	0.22	1
2797200	303.2	0.2225	0.2225	1
2800800	299.55	0.322	0.322	1
2804400	298.95	0.36	0.36	1
2808000	299.6666667	0.356666667	0.356666667	1
2811600	294.1833333	0.505	0.505	1
2815200	294.4136364	0.484545455	0.484545455	1
2818800	295.2772727	0.450909091	0.450909091	1
2822400	301.0083333	0.300833333	0.300833333	1
2826000	302.7166667	0.2625	0.2625	1
2829600	302.8916667	0.251666667	0.251666667	1
2833200	298.95	0.318181818	0.318181818	1
2836800	294.2833333	0.399166667	0.399166667	1
2840400	295.95	0.361666667	0.361666667	1
2844000	296.4772727	0.347272727	0.347272727	1
2847600	296.75	0.331818182	0.331818182	1
2851200	297.0136364	0.34	0.34	1
2854800	297.1166667	0.338333333	0.338333333	1
2858400	297.25	0.331818182	0.331818182	1
2862000	297.225	0.329166667	0.329166667	1
2865600	297.2416667	0.331666667	0.331666667	1
2869200	297.35	0.326666667	0.326666667	1
2872800	297.4583333	0.325	0.325	1
2876400	297.7416667	0.316666667	0.316666667	1
2880000	297.325	0.319166667	0.319166667	1
2883600	292.7916667	0.405833333	0.405833333	1
2887200	292.3333333	0.415833333	0.415833333	1
2890800	299.8045455	0.28	0.28	1
2894400	301.1916667	0.264166667	0.264166667	1
2898000	300.0333333	0.273333333	0.273333333	1
2901600	300.1	0.2575	0.2575	1
2905200	297.3318182	0.305454545	0.305454545	1
2908800	292.7416667	0.416666667	0.416666667	1
2912400	292.6666667	0.423333333	0.423333333	1
2916000	292.5083333	0.415	0.415	1
2919600	292.5416667	0.44	0.44	1
2923200	292.4416667	0.425	0.425	1
2926800	297.7166667	0.320833333	0.320833333	1
2930400	302.7772727	0.230909091	0.230909091	1
2934000	303.0083333	0.205833333	0.205833333	1
2937600	303.025	0.191666667	0.191666667	1
2941200	302.8166667	0.190833333	0.190833333	1
2944800	302.85	0.195	0.195	1
2948400	302.9	0.195833333	0.195833333	1
2952000	302.9916667	0.179166667	0.179166667	1
2955600	302.975	0.17	0.17	1
2959200	302.9833333	0.17	0.17	1
2962800	300.5166667	0.2	0.2	1
2966400	292.8833333	0.306666667	0.306666667	1
2970000	292.4083333	0.32	0.32	1
2973600	292.3785714	0.302857143	0.302857143	1
2977200	292.8461905	0.299952381	0.299952381	1
2980800	293.3138095	0.297047619	0.297047619	1
2984400	293.7814286	0.294142857	0.294142857	1
2988000	294.2490476	0.291238095	0.291238095	1
2991600	294.7166667	0.288333333	0.288333333	1
2995200	295.0583333	0.29	0.29	1
2998800	298.9666667	0.2425	0.2425	1
3002400	297.625	0.275	0.275	1
3006000	298.7416667	0.264166667	0.264166667	1
3009600	297.85	0.281666667	0.281666667	1
3013200	297.4166667	0.29	0.29	1
3016800	297.2333333	0.28	0.28	1
3020400	297.4590909	0.269090909	0.269090909	1
3024000	298.15	0.26	0.26	1
3027600	298.4333333	0.25	0.25	1
3031200	298.25	0.256666667	0.256666667	1
3034800	298.225	0.26	0.26	1
3038400	298.1916667	0.26	0.26	1
3042000	298.2583333	0.251666667	0.251666667	1
3045600	298.3136364	0.25	0.25	1
3049200	298.1416667	0.243333333	0.243333333	1
3052800	292.2166667	0.329166667	0.329166667	1
3056400	291.825	0.345833333	0.345833333	1
3060000	291.7	0.330833333	0.330833333	1
3063600	292.2833333	0.294166667	0.294166667	1
3067200	299.9136364	0.193636364	0.193636364	1
3070800	300.3681818	0.190909091	0.190909091	1
3074400	299.4833333	0.200833333	0.200833333	1
3078000	299.3590909	0.2	0.2	1
3081600	298.3416667	0.209166667	0.209166667	1
3085200	298.225	0.211666667	0.211666667	1
3088800	298.6833333	0.2	0.2	1
3092400	298.5833333	0.2	0.2	1
3096000	298.4083333	0.2	0.2	1
3099600	298.9333333	0.198333333	0.198333333	1
3103200	298.7	0.2	0.2	1
3106800	298.4	0.2	0.2	1
3110400	298.5833333	0.205	0.205	1
3114000	298.8166667	0.2	0.2	1
3117600	298.9083333	0.2	0.2	1
3121200	298.9083333	0.200833333	0.200833333	1
3124800	298.9333333	0.2	0.2	1
3128400	298.9954545	0.2	0.2	1
3132000	299.1166667	0.1975	0.1975	1
3135600	299.2	0.199166667	0.199166667	1
3139200	299.8166667	0.1875	0.1875	1
3142800	299.7916667	0.1825	0.1825	1
3146400	299.15	0.191818182	0.191818182	1
3150000	298.6576923	0.199230769	0.199230769	1
3153600	298.8833333	0.1925	0.1925	1
3157200	298.7416667	0.191666667	0.191666667	1
3160800	298.5333333	0.196666667	0.196666667	1
3164400	298.6	0.196666667	0.196666667	1
3168000	298.1833333	0.206666667	0.206666667	1
3171600	298.0166667	0.2075	0.2075	1
3175200	298.125	0.206666667	0.206666667	1
3178800	297.95	0.205	0.205	1
3182400	297.9416667	0.204166667	0.204166667	1
3186000	297.925	0.198333333	0.198333333	1
3189600	297.6916667	0.194166667	0.194166667	1
3193200	297.8772727	0.192727273	0.192727273	1
3196800	298.2666667	0.185833333	0.185833333	1
3200400	298.2333333	0.188333333	0.188333333	1
3204000	298.4333333	0.186666667	0.186666667	1
3207600	298.5083333	0.1825	0.1825	1
3211200	298.55	0.182727273	0.182727273	1
3214800	298.55	0.178333333	0.178333333	1
3218400	298.6954545	0.170909091	0.170909091	1
3222000	298.9227273	0.161818182	0.161818182	1
3225600	299.2166667	0.160833333	0.160833333	1
3229200	298.6916667	0.169166667	0.169166667	1
3232800	299.0928571	0.178571429	0.178571429	1
3236400	298.85	0.19	0.19	1
3240000	298.8590909	0.158181818	0.158181818	1
3243600	298.5416667	0.1	0.1	1
3247200	298.35	0.109166667	0.109166667	1
3250800	298.65	0.134166667	0.134166667	1
3254400	297.9	0.181666667	0.181666667	1
3258000	298.0333333	0.119166667	0.119166667	1
3261600	298.25	0.120833333	0.120833333	1
3265200	298.1666667	0.155	0.155	1
3268800	298.2666667	0.1575	0.1575	1
3272400	298.0083333	0.1525	0.1525	1
3276000	297.7333333	0.155	0.155	1
3279600	298.0833333	0.16	0.16	1
3283200	298.225	0.161666667	0.161666667	1
3286800	298.1863636	0.174545455	0.174545455	1
3290400	298.325	0.185833333	0.185833333	1
3294000	298.3083333	0.194166667	0.194166667	1
3297600	298.4136364	0.201818182	0.201818182	1
3301200	298.5166667	0.213333333	0.213333333	1
3304800	298.5227273	0.224545455	0.224545455	1
3308400	298.4666667	0.243333333	0.243333333	1
3312000	298.2666667	0.259166667	0.259166667	1
3315600	297.9045455	0.265454545	0.265454545	1
3319200	297.6666667	0.265833333	0.265833333	1
3322800	297.575	0.254166667	0.254166667	1
3326400	297.45	0.244166667	0.244166667	1
3330000	297.3166667	0.25	0.25	1
3333600	297.2333333	0.250833333	0.250833333	1
3337200	297.2083333	0.261666667	0.261666667	1
3340800	297.1583333	0.27	0.27	1
3344400	297.375	0.27	0.27	1
3348000	297.5666667	0.266666667	0.266666667	1
3351600	297.3136364	0.260909091	0.260909091	1
3355200	296.85	0.28	0.28	1
3358800	296.9166667	0.290833333	0.290833333	1
3362400	296.8916667	0.301666667	0.301666667	1
3366000	296.9863636	0.305454545	0.305454545	1
3369600	297.3666667	0.29	0.29	1
3373200	297.3227273	0.29	0.29	1
3376800	297.3416667	0.288333333	0.288333333	1
3380400	297.4666667	0.285	0.285	1
3384000	297.5833333	0.280833333	0.280833333	1
3387600	297.525	0.280833333	0.280833333	1
3391200	297.5666667	0.29	0.29	1
3394800	297.6333333	0.288333333	0.288333333	1
3398400	297.65	0.27	0.27	1
3402000	297.65	0.244166667	0.244166667	1
3405600	297.1416667	0.2375	0.2375	1
3409200	296.7333333	0.2275	0.2275	1
3412800	296.4666667	0.244166667	0.244166667	1
3416400	296.6416667	0.250833333	0.250833333	1
3420000	296.5583333	0.265833333	0.265833333	1
3423600	296.575	0.2875	0.2875	1
3427200	297.1583333	0.299166667	0.299166667	1
3430800	297.4083333	0.3	0.3	1
3434400	297.4333333	0.328333333	0.328333333	1
3438000	297.4416667	0.344166667	0.344166667	1
3441600	297.2916667	0.350833333	0.350833333	1
3445200	297.3227273	0.355454545	0.355454545	1
3448800	295.0772727	0.42	0.42	1
3452400	291.925	0.496666667	0.496666667	1
3456000	291.9833333	0.4425	0.4425	1
3459600	291.9136364	0.399090909	0.399090909	1
3463200	291.85	0.3825	0.3825	1
3466800	291.8166667	0.4	0.4	1
3470400	291.775	0.383333333	0.383333333	1
3474000	291.8333333	0.355833333	0.355833333	1
3477600	291.95	0.384166667	0.384166667	1
3481200	292.0833333	0.365833333	0.365833333	1
3484800	292.45	0.3325	0.3325	1
3488400	291.9083333	0.303333333	0.303333333	1
3492000	292.4833333	0.289166667	0.289166667	1
3495600	299.6416667	0.19	0.19	1
3499200	300.8318182	0.171818182	0.171818182	1
3502800	300.9666667	0.176666667	0.176666667	1
3506400	301.025	0.186666667	0.186666667	1
3510000	301.1833333	0.19	0.19	1
3513600	301.4833333	0.2025	0.2025	1
3517200	296.1583333	0.290833333	0.290833333	1
3520800	292.37	0.356	0.356	1
3524400	292.3990385	0.351538462	0.351538462	1
3528000	292.4280769	0.347076923	0.347076923	1
3531600	292.4571154	0.342615385	0.342615385	1
3535200	292.4861538	0.338153846	0.338153846	1
3538800	292.5151923	0.333692308	0.333692308	1
3542400	292.5442308	0.329230769	0.329230769	1
3546000	292.5732692	0.324769231	0.324769231	1
3549600	292.6023077	0.320307692	0.320307692	1
3553200	292.6313462	0.315846154	0.315846154	1
3556800	292.6603846	0.311384615	0.311384615	1
3560400	292.6894231	0.306923077	0.306923077	1
3564000	292.7184615	0.302461538	0.302461538	1
3567600	292.7475	0.298	0.298	1
3571200	292.7765385	0.293538462	0.293538462	1
3574800	292.8055769	0.289076923	0.289076923	1
3578400	292.8346154	0.284615385	0.284615385	1
3582000	292.8636538	0.280153846	0.280153846	1
3585600	292.8926923	0.275692308	0.275692308	1
3589200	292.9217308	0.271230769	0.271230769	1
3592800	292.9507692	0.266769231	0.266769231	1
3596400	292.9798077	0.262307692	0.262307692	1
3600000	293.0088462	0.257846154	0.257846154	1
3603600	293.0378846	0.253384615	0.253384615	1
3607200	293.0669231	0.248923077	0.248923077	1
3610800	293.0959615	0.244461538	0.244461538	1
3614400	293.125	0.24	0.24	1
3618000	293.3333333	0.2475	0.2475	1
3621600	293.0833333	0.249166667	0.249166667	1
3625200	292.8666667	0.249166667	0.249166667	1
3628800	293.1916667	0.2425	0.2425	1
3632400	293.5	0.231666667	0.231666667	1
3636000	293.6136364	0.237272727	0.237272727	1
3639600	293.625	0.240833333	0.240833333	1
3643200	293.6666667	0.2475	0.2475	1
3646800	293.7333333	0.25	0.25	1
3650400	293.8166667	0.246666667	0.246666667	1
3654000	294.2227273	0.244545455	0.244545455	1
3657600	294.375	0.240833333	0.240833333	1
3661200	293.9416667	0.25	0.25	1
3664800	293.7409091	0.248181818	0.248181818	1
3668400	292.475	0.255	0.255	1
3672000	292.5	0.259166667	0.259166667	1
3675600	292.9083333	0.243333333	0.243333333	1
3679200	293.3583333	0.2475	0.2475	1
3682800	293.275	0.265	0.265	1
3686400	293.1333333	0.29	0.29	1
3690000	293.8916667	0.2725	0.2725	1
3693600	293.7772727	0.27	0.27	1
3697200	293.475	0.268333333	0.268333333	1
3700800	293.2590909	0.26	0.26	1
3704400	293.2416667	0.2575	0.2575	1
3708000	293.1916667	0.26	0.26	1
3711600	293.4583333	0.266666667	0.266666667	1
3715200	293.7333333	0.260833333	0.260833333	1
3718800	293.5583333	0.256666667	0.256666667	1
3722400	293.7136364	0.249090909	0.249090909	1
3726000	293.7409091	0.253636364	0.253636364	1
3729600	293.7416667	0.26	0.26	1
3733200	293.7416667	0.268333333	0.268333333	1
3736800	293.7916667	0.27	0.27	1
3740400	294.2083333	0.266666667	0.266666667	1
3744000	294.8916667	0.251666667	0.251666667	1
3747600	294.925	0.25	0.25	1
3751200	294.6318182	0.257272727	0.257272727	1
3754800	294.37	0.288	0.288	1
3758400	294.4333333	0.295833333	0.295833333	1
3762000	294.5166667	0.298888889	0.298888889	1
3765600	294.8166667	0.301666667	0.301666667	1
3769200	294.6333333	0.31	0.31	1
3772800	293.5666667	0.331666667	0.331666667	1
3776400	292.9416667	0.358333333	0.358333333	1
3780000	293.2166667	0.3675	0.3675	1
3783600	293.8416667	0.3575	0.3575	1
3787200	292.8583333	0.378333333	0.378333333	1
3790800	297.0166667	0.315	0.315	1
3794400	300.6772727	0.255454545	0.255454545	1
3798000	300.8666667	0.25	0.25	1
3801600	301.0333333	0.245	0.245	1
3805200	301.0954545	0.24	0.24	1
3808800	301.1136364	0.236363636	0.236363636	1
3812400	301.1583333	0.2225	0.2225	1
3816000	301.2227273	0.21	0.21	1
3819600	301.2166667	0.21	0.21	1
3823200	301.2590909	0.21	0.21	1
3826800	294.725	0.295833333	0.295833333	1
3830400	292.2833333	0.3375	0.3375	1
3834000	294.25	0.301666667	0.301666667	1
3837600	294.6	0.289166667	0.289166667	1
3841200	294.8666667	0.283333333	0.283333333	1
3844800	295.1916667	0.265	0.265	1
3848400	295.475	0.26	0.26	1
3852000	295.8833333	0.268333333	0.268333333	1
3855600	295.8166667	0.27	0.27	1
3859200	295.475	0.275	0.275	1
3862800	295.225	0.281666667	0.281666667	1
3866400	295.075	0.290833333	0.290833333	1
3870000	294.6416667	0.299166667	0.299166667	1
3873600	294.7083333	0.304166667	0.304166667	1
3877200	297.4333333	0.264166667	0.264166667	1
3880800	300.325	0.229166667	0.229166667	1
3884400	300.5416667	0.221666667	0.221666667	1
3888000	300.775	0.2125	0.2125	1
3891600	300.975	0.21	0.21	1
3895200	301.0333333	0.21	0.21	1
3898800	301.075	0.21	0.21	1
3902400	301.1416667	0.215833333	0.215833333	1
3906000	301.1416667	0.22	0.22	1
3909600	301.1833333	0.22	0.22	1
3913200	301.1916667	0.218333333	0.218333333	1
3916800	301.15	0.22	0.22	1
3920400	301.1166667	0.2275	0.2275	1
3924000	301.1416667	0.23	0.23	1
3927600	301.1666667	0.2275	0.2275	1
3931200	301.05	0.221666667	0.221666667	1
3934800	300.9583333	0.220833333	0.220833333	1
3938400	300.9666667	0.225833333	0.225833333	1
3942000	295.3666667	0.310833333	0.310833333	1
3945600	291.5416667	0.3625	0.3625	1
3949200	291.2833333	0.358333333	0.358333333	1
3952800	291.125	0.3625	0.3625	1
3956400	291.0583333	0.3675	0.3675	1
3960000	291.0583333	0.364166667	0.364166667	1
3963600	295.6666667	0.2875	0.2875	1
3967200	300.1590909	0.223636364	0.223636364	1
3970800	300.35	0.234545455	0.234545455	1
3974400	300.4416667	0.2425	0.2425	1
3978000	300.45	0.254166667	0.254166667	1
3981600	300.4083333	0.256666667	0.256666667	1
3985200	300.4166667	0.251666667	0.251666667	1
3988800	300.4333333	0.270833333	0.270833333	1
3992400	300.525	0.2975	0.2975	1
3996000	300.6833333	0.306666667	0.306666667	1
3999600	300.675	0.300833333	0.300833333	1
4003200	300.5916667	0.2825	0.2825	1
4006800	300.5166667	0.2725	0.2725	1
4010400	300.4583333	0.2625	0.2625	1
4014000	300.4227273	0.260909091	0.260909091	1
4017600	300.35	0.27	0.27	1
4021200	300.275	0.278333333	0.278333333	1
4024800	300.225	0.29	0.29	1
4028400	300.15	0.29	0.29	1
4032000	300.0583333	0.27	0.27	1
4035600	300	0.27	0.27	1
4039200	300.1	0.27	0.27	1
4042800	300.175	0.2775	0.2775	1
4046400	300.4083333	0.2775	0.2775	1
4050000	301.125	0.264166667	0.264166667	1
4053600	301.3045455	0.254545455	0.254545455	1
4057200	301.4318182	0.252727273	0.252727273	1
4060800	301.5333333	0.244166667	0.244166667	1
4064400	301.5318182	0.236363636	0.236363636	1
4068000	301.5333333	0.228333333	0.228333333	1
4071600	301.5	0.2175	0.2175	1
4075200	301.4772727	0.21	0.21	1
4078800	301.5083333	0.21	0.21	1
4082400	301.375	0.213333333	0.213333333	1
4086000	301.25	0.211666667	0.211666667	1
4089600	297.1083333	0.265	0.265	1
4093200	291.3916667	0.356666667	0.356666667	1
4096800	291.325	0.36	0.36	1
4100400	291.3333333	0.36	0.36	1
4104000	291.6	0.345	0.345	1
4107600	291.7833333	0.320833333	0.320833333	1
4111200	291.5409091	0.320909091	0.320909091	1
4114800	291.325	0.365	0.365	1
4118400	291.3333333	0.379166667	0.379166667	1
4122000	298.65	0.249166667	0.249166667	1
4125600	298.5416667	0.2475	0.2475	1
