#1
double AHU(8760, 5)
982800	296.9333333	23.75	23.75	1
986400	296.1	25.5	25.5	1
990000	296.8583333	25.91666667	25.91666667	1
993600	297.0916667	26.41666667	26.41666667	1
997200	296.8916667	28.25	28.25	1
1000800	296.5	30.25	30.25	1
1004400	296.9416667	29.41666667	29.41666667	1
1008000	297.4416667	28.25	28.25	1
1011600	297.3666667	28.58333333	28.58333333	1
1015200	297.3666667	28.75	28.75	1
1018800	297.2083333	29.0	29.0	1
1022400	297.175	29.0	29.0	1
1026000	296.9333333	29.66666667	29.66666667	1
1029600	296.6333333	31.16666667	31.16666667	1
1033200	296.9416667	30.16666667	30.16666667	1
1036800	296.9166667	30.0	30.0	1
1040400	297.0	29.16666667	29.16666667	1
1044000	297.125	28.66666667	28.66666667	1
1047600	297.1166667	28.16666667	28.16666667	1
1051200	297.0416667	27.91666667	27.91666667	1
1054800	297.1666667	27.66666667	27.66666667	1
1058400	297.025	27.25	27.25	1
1062000	297.2833333	26.33333333	26.33333333	1
1065600	296.975	26.33333333	26.33333333	1
1069200	296.8227273	27.27272727	27.27272727	1
1072800	297.6666667	27.08333333	27.08333333	1
1076400	297.2833333	28.08333333	28.08333333	1
1080000	296.6136364	29.63636364	29.63636364	1
1083600	296.45	29.0	29.0	1
1087200	296.8083333	25.83333333	25.83333333	1
1090800	296.0916667	27.5	27.5	1
1094400	296.825	26.83333333	26.83333333	1
1098000	296.7416667	27.75	27.75	1
1101600	296.525	29.25	29.25	1
1105200	296.4409091	30.0	30.0	1
1108800	296.3496212	31.16666667	31.16666667	1
1112400	296.2583333	32.33333333	32.33333333	1
1116000	296.2416667	32.5	32.5	1
1119600	296.625	31.58333333	31.58333333	1
1123200	296.6916667	31.08333333	31.08333333	1
1126800	296.75	30.91666667	30.91666667	1
1130400	296.8863636	30.54545455	30.54545455	1
1134000	296.8583333	30.0	30.0	1
1137600	296.9590909	29.27272727	29.27272727	1
1141200	296.9166667	30.16666667	30.16666667	1
1144800	297.1916667	30.33333333	30.33333333	1
1148400	296.8409091	31.72727273	31.72727273	1
1152000	296.7416667	31.75	31.75	1
1155600	296.975	30.08333333	30.08333333	1
1159200	297.0666667	30.33333333	30.33333333	1
1162800	297.2	29.0	29.0	1
1166400	297.1333333	28.91666667	28.91666667	1
1170000	297.0666667	29.25	29.25	1
1173600	297.05	29.0	29.0	1
1177200	296.3	30.33333333	30.33333333	1
1180800	296.8916667	29.25	29.25	1
1184400	296.8409091	30.18181818	30.18181818	1
1188000	297.2136364	30.72727273	30.72727273	1
1191600	296.9583333	29.83333333	29.83333333	1
1195200	297.325	27.5	27.5	1
1198800	297.1333333	28.25	28.25	1
